iter	Passed	Remaining
1450	1666583	141451	161451	1667828	14239721
1452	1668223	141453	161453	1668716	141454	161454	1669704	141455	161455	1670949	141456	161456	1672029	141457	161457	1673298	141458	161458	1674570	141459	161459	1675907	141460	161460	1677004	141461	1678186	14218670
1462	1679331	14217499
1463	161463	1680616	141464	1681815	14216794
1465	1682836	14214569
1466	1683866	14212428
1467	161467	1685001	141468	161468	1686304	141469	161469	1687420	141470	161470	1688584	141471	161471	1689841	141472	161472	1691099	1414714731473	1692329	141474	161474	1693599	141475	161475	1694766	141476	161476	1696065	141477	161477	1697464	141478	161478	1698682	1414714791479	1700050	1420814801480	1701402	1420814811481	1702756	14209171
1482	1703977	14208619
1483	1705132	14207526
1484	1706325	1420614851485	1707549	1420614861486	1708795	14205871
1487	1709966	1420414881488	1711254	1420414891489	1712662	14205900
1490	1713979	14206141
1491	1715299	14206404
1492	1716487	1420514931493	1717773	1420514941494	1718183	141981495	1719381	14197539
14961496	1720759	1419814971497	1721991	1419714981498	1723211	1419714991499	1724306	14195639
1500	1725619	14195833
1501	1726839	14195266
1502	1728023	14194398
1503	1729217	141504	171504	1730498	14193536
1505	1731645	14192364
1506	1732811	14191349
1507	1733988	14190420
1508	1735247	14190161
1509	1736381	14188881
1510	1737736	14189403
1511	1739024	14189379
1512	1740119	14187782
1513	1741245	14186434
1514	1741375	14176980
1515	1742622	14176621
1516	1743725	14175096
1517	1745050	14175371
1518	1746200	14174231
1519	1747378	14173312
1520	1748556	14172389
1521	1749644	14170743
1522	1750924	14170648
1523	1752271	14171096
1524	1753365	14169496
1525	1754487	14168122
1526	1755561	14166359
1527	1756656	14164766
1528	1757791	14163496
1529	1758924	14162214
1530	1760143	14161623
1531	1761348	14160921
1532	1761886	141533	171533	1763083	141534	171534	1764238	14152983
1535	1765574	14153336
1536	1766778	14152618
1537	1768027	14152265
1538	1769320	14152260
1539	1770365	14150280
1540	1770874	141541	171541	1772291	141542	171542	1773412	141543	171543	1774934	141544	171544	1776228	141545	171545	1776884	141546	171546	1778085	141547	171547	1779383	141548	1780602	14139063
1549	1782133	14140939
1550	1783392	14140656
1551551	1784547	1413951552	1785936	14140289
1553	1787089	14139164
1554	1788316	14138628
1555	1789561	14138228
1556	1790995	14139317
1557	1792229	14138828
1558	1793572	14139196
1559	1794877	14139260
1560	1795926	14137311
1561	1797236	14137418
1562	1798379	14136204
1563	1799726	14136598
1564	1801003	14136437
1565	1802155	14135301
1566	1803537	14135955
1567	1804739	14135210
1568	1805771	14133123
1569	1806956	14132238
1570	1808224	14132008
1571	1809338	14130565
1572	1810730	14131294
1573	1811986	14130964
1574	1813034	14129005
1575	1814117	14127322
1576	1815403	14127219
1577	1816605	14126467
1578	1817856	14126089
1579	1819109	14125732
1580	1820251	14124505
1581	1821429	14123560
1582	1822630	14122796
1583	1823824	14121975
1584	1824939	14120542
1585	1826276	14120823
1586	1827518	14120372
1587	1828767	14119970
1588	1830240	14121299
1589	1831726	14122729
1590	1833124	14123465
1591	1834351	14122889
1592	1835478	14121547
1593	1836711	14121016
1594	1838060	14121371
1595	1839287	14120794
1596	1840333	14118827
1597	1841542	14118110
1598	1842676	14116816
1599	1843981	14116832
1600	1845358	14117396
1601	1846544	14116501
1602	1847735	14115641
1603	1848985	14115232
1604	1850192	14114493
1605	1850656	14108084
1606	1851671	14105886
1607	1852735	14104067
1608	1853889	14102922
1609	1855111	14102305
1610	1855548	14095715
1611	1856639	14094107
1612	1856810	14085515
1613	1858007	14084711
1614	1859199	14083867
1615	1860214	14081689
1616	1861373	14080593
1617	1862691	14080700
1618	1863799	14079225
1619	1864824	14077121
1620	1865880	14075250
1621	1867056	14074292
1622	1868313	14073941
1623	1869560	14073507
1624	1870812	14073117
1625	1871974	14072042
1626	1873248	14071812
1627	1874320	14070068
1628	1875408	14068442
1629	1876806	14069142
1630	1878152	14069445
1631	1879545	14070101
1632	1880792	14069663
1633	1882105	14069720
1634	1883383	14069508
1635	1884571	14068625
1636	1885798	14068034
1637	1887076	14067824
1638	1887513	14061344
1639	1888623	14059878
1640	1889795	14058883
1641	1891094	14058823
1642	1892295	14058037
1643	1893481	14057143
1644	1894619	14055886
1645	1895999	14056428
1646	1897130	14055121
1647	1898562	14056045
1648	1899089	14050268
1649	1900550	14051403
1650	1901755	14050644
1651	1902977	14050007
1652	1904135	14048905
1653	1905350	14048214
1654	1906539	14047340
1655	1907817	14047112
1656	1909014	14046294
1657	1910146	14044990
1658	1911370	14044366
1659	1912723	14044694
1660	1913865	14043464
1661	1915226	14043844
1662	1916456	14043259
1663	1917737	14043048
1664	1918886	14041870
1665	1920179	14041745
1666	1921494	14041778
1667	1922794	14041705
1668	1923940	14040497
1669	1924944	14038264
1670	1926193	14037814
1671	1927457	14037469
1672	1928808	14037756
1673	1929995	14036854
1674	1931259	14036510
1675	1932322	14034700
1676	1933784	14035792
1677	1934879	14034221
1678	1936112	14033645
1679	1937481	14034056
1680	1938867	14034589
1681	1940126	14034197
1682	1940556	14027815
1683	1941734	14026840
1684	1942271	14021243
1685	1943309	14019262
1686	1944488	14018298
1687	1945782	14018164
1688	1946941	14017054
1689	1948256	14017073
1690	1949654	14017681
1691	1950950	14017557
1692	1951990	14015593
1693	1953183	14014723
1694	1954443	14014337
1695	1955648	14013561
1696	1956987	14013734
1697	1958274	14013542
1698	1959459	14012615
1699	1960878	14013363
1700	1962241	14013701
1701	1963361	14012313
1702	1964592	14011709
1703	1965690	14010155
1704	1966737	14008247
1705	1967168	14001947
1706	1968331	14000870
1707	1969629	14000741
1708	1970772	13999515
1709	1972022	13999054
1710	1973329	13998992
1711	1973887	13993619
1712	1975101	13992896
1713	1976229	13991563
1714	1977447	13990871
1715	1978766	13990893
1716	1979879	13989459
1717	1981360	13990621
1718	1982570	13989865
1719	1983863	13989698
1720	1985071	13988926
1721	1986198	13987590
1722	1987584	13988074
1723	1988886	13987962
1724	1990094	13987191
1725	1991279	13986260
1726	1991315	13977257
1727	1992622	13977185
1728	1993949	13977254
1729	1995183	13976665
1730	1996552	13977020
1731	1997828	13976726
1732	1998935	13975249
1733	2000061	13973903
1734	2001343	13973643
1735	2002768	13974383
1736	2003961	13973506
1737	2004987	13971461
1738	2005493	13965797
1739	2006698	13965009
1740	2007870	13963987
1741	2008863	13961718
1742	2010203	13961861
1743	2011404	13961041
1744	2012646	13960500
1745	2013884	13959933
1746	2015122	13959368
1747	2016125	13957170
1748	2017292	13956112
1749	2018403	13954666
1750	2019912	13955971
1751	2021220	13955880
1752	2021709	13950138
1753	2022940	13949520
1754	2024296	13949766
1755	2025497	13948940
1756	2026813	13948908
1757	2027953	13947661
1758	2028490	13942267
1759	2029593	13940768
1760	2029680	13932296
1761	2030851	13931270
1762	2032148	13931110
1763	2033352	13930309
1764	2034493	13929073
1765	2035667	13928066
1766	2036811	13926859
1767	2038116	13926744
1768	2039398	13926473
1769	2040644	13925954
1770	2041884	13925397
1771	2042280	13919089
1772	2043430	13917917
1773	2044886	13918827
1774	2046123	13918250
1775	2047378	13917791
1776	2048814	13918566
1777	2049918	13917079
1778	2051141	13916403
1779	2051183	13907713
1780	2052340	13906595
1781	2053332	13904358
1782	2054548	13903637
1783	2055864	13903590
1784	2057057	13902710
1785	2058301	13902178
1786	2059417	13900779
1787	2060666	13900278
1788	2062062	13900770
1789	2063482	13901413
1790	2064755	13901075
1791	2065364	13896260
1792	2066505	13895030
1793	2067643	13893777
1794	2068932	13893547
1795	2070226	13893342
1796	2071528	13893190
1797	2072838	13893090
1798	2074032	13892216
1799	2075412	13892578
1800	2075533	13884524
1801	2076739	13883726
1802	2076850	13875622
1801803	2077915	1387381801804	2079022	1387241801805	2080345	1387241801806	2080853	1386691801807	2082128	1386661801808	2083319	1386571801809	2084578	1386531811810	2085725	1386411811811	2086944	1386341811812	2088110	1386231811813	2089383	1386201811814	2090685	13861876
1815	2091970	13861610
1816	2092086	1385351811817	2093313	1385291811818	2094566	1385241819	2095572	13850354
1820	2096753	13849394
1821821	2097482	1384541821822	2098749	1384501821823	2099970	1384431821824	2101215	13843840
1825	2102487	13843486
1826	2103603	1384211821827	2104755	1384091821828	2105975	1384021821829	2106412	1383441830	2107492	13832790
1831	2108834	13832892
1832	2109936	13831421
1833	2111158	13830735
1834	2112293	13829481
1835	2113434	13828260
1836	2113590	13820605
1837	2114753	13819532
1838	2115848	13818018
1839	2117000	13816879
1840	2118365	13817127
1841	2119687	13817093
1842	2120832	13815906
1843	2122191	13816109
1844	2123458	13815718
1845	2123544	13807642
1846	2124729	13806718
1847	2126007	13806396
1841848	2126395	1380021849	2127755	13800504
1850	2129165	13801043
1851	2130250	13799465
1852	2131542	13799238
1853	2132863	13799189
1854	2134049	13798270
1855	2135237	13797359
1856	2136527	13797113
1857	2137882	13797281
1858	2139199	13797203
1859	2140720	13798438
1860	2142065	13798540
1861	2143183	13797175
1862	2144331	13796007
1863	2144454	13788244
1864	2145632	13787273
1865	2146915	13786972
1866	2147925	13784921
1867	2149250	13784886
1868	2150459	13784108
1869	2151795	13784147
1870	2152908	13782753
1871	2154097	13781848
1872	2155328	13781217
1873	2156888	13782676
1874	2157440	13777702
1875	2158711	13777318
1876	2160084	13777585
1877	2161347	13777148
1878	2162567	13776440
1879	2163926	13776617
1880	2165122	13775748
1881	2166290	13774706
1882	2167506	13773970
1883	2168858	13774093
1884	2170194	13774113
1885	2171349	13772990
1886	2172513	13771914
1887	2173539	13769971
1888	2174859	13769889
1889	2175912	13768113
1890	2177144	13767473
1891	2178479	13767486
1892	2179666	13766558
1893	2181019	13766678
1894	2182180	13765586
1895	2183445	13765151
1896	2184520	13763516
1897	2184947	13757801
1898	2186238	13757529
1899	2187368	13756246
1900	2188657	13755962
1901	2189697	13754111
1902	2190994	13753873
1903	2192353	13754026
1904	2193593	13753428
1905	2194959	13753618
1906	2196178	13752893
1907	2196757	13748157
1908	2198069	13748006
1909	2199270	13747170
1910	2200528	13746681
1911	2201973	13747362
1912	2202939	13745054
1913	2204077	13743816
1914	2205143	13742132
1915	2206356	13741360
1916	2207517	13740268
1917	2208713	13739397
1918	2209940	13738711
1919	2211074	13737449
1920	2212303	13736780
1921	2213678	13737014
1922	2214907	13736345
1923	2216042	13735084
1924	2216516	13729736
1925	2217706	13728822
1926	2218860	13727690
1927	2220119	13727201
1928	2221319	13726350
1929	2222496	13725354
1930	2223731	13724720
1931	2224845	13723336
1932	2225351	13718201
1931933	2225776	13712581
1934	2227019	13711993
1935	2228330	13711828
1936	2229651	13711723
1937	2230912	13711247
1938	2231406	13706060
1939	2232467	13704357
1940	2233649	13703396
1941	2234805	13702283
1942	2235877	13700648
1943	2236341	13695292
1944	2237566	13694594
1945	2238874	13694409
1946	2240114	13693804
1947	2241316	1369291941948	2242448	1369171941949	2243805	1369181951950	2245046	1369121951951	2245551	1368611951952	2246835	1368571951953	2247998	1368471951954	2249360	1368481951955	2250771	1368521951956	2252043	1368481951957	2253347	1368461951958	2254597	13684105
1959	2255835	1368341961960	2257060	1368271961961	2258337	1368231961962	2259537	1368151961963	2260737	1368061961964	2261992	1368011961965	2263495	13681138
1966	2264596	1367961961967	2265926	1367961961968	2267136	1367881961969	2268329	1367791971970	2269562	1367721971971	2270916	1367731971972	2272226	13677123
1973	2273369	13675921
1974	2274474	13674487
1975	2275712	13673852
1976	2277028	13673691
1977	2278134	13672260
1978	2279235	13670807
1979	2280550	13670630
1980	2281865	13670457
1981	2283219	13670517
1982	2284412	13669613
1983	2285700	13669274
1984	2286865	13668197
1985	2288039	13667174
1986	2289290	13666616
1987	2290656	13666741
1988	2291133	13661562
1989	2292332	13660687
1990	2293546	13659905
1991	2294746	13659042
1992	2296096	13659066
1993	2297395	13658788
1994	2298402	13656773
1995	2299618	13655998
1996	2300660	13654195
1997	2301962	13653934
1998	2302420	13648664
1999	2303603	13647701
2000	2304762	13646591
2001	2306024	13646089
2002	2307321	13645797
2003	2308482	13644697
2004	2309691	13643880
2005	2310911	13643135
2006	2312114	13642279
2007	2313330	13641508
2008	2314837	13642449
2009	2315915	13640854
2010	2317239	13640715
2011	2318395	13639586
2012	2319624	13638883
2013	2320953	13638770
2014	2322188	13638104
2015	2323356	13637040
2016	2324665	13636808
2017	2325872	13635973
2018	2326919	13634206
2019	2328320	13634508
2020	2329458	13633265
2021	2329955	13628283
2022	2331127	13627241
2023	2331529	13621704
2024	2332756	13620993
2025	2334108	13621009
2026	2335405	13620704
2027	2336949	13621832
2028	2338119	13620782
2029	2339307	13619841
2030	2340588	13619438
2031	2341856	13618954
2032	2343035	13617957
2033	2344315	13617543
2034	2345680	13617627
2035	2347060	13617790
2036	2348463	13618090
2037	2349766	13617805
2038	2350934	13616742
2039	2352186	13616159
2040	2353416	13615451
2041	2353787	13609782
2042	2355103	13609571
2043	2356366	13609054
2044	2357674	13608798
2045	2358986	13608560
2046	2359994	13606573
2047	2361171	13605561
2048	2362437	13605054
2049	2362882	13599829
2050	2364110	13599110
2051	2365228	13597761
2052	2366347	13596413
2053	2367420	13594803
2054	2368514	13593311
2055	2369679	13592231
2056	2370802	13590913
2057	2371905	13589474
2058	2372083	13582743
2059	2373240	13581614
2060	2374382	13580408
2061	2375558	13579391
2062	2376558	13577369
2063	2377883	13577209
2064	2379024	13575993
2065	2380437	13576329
2066	2380586	13569459
2067	2381863	13569021
2068	2382923	13567344
2069	2384130	13566509
2070	2384596	13561458
2071	2385752	13560331
2072	2387092	13560248
2073	2388304	13559441
2074	2389618	13559214
2075	2390943	13559047
2076	2392354	13559362
2077	2393606	13558779
2078	2394955	13558740
2079	2396112	13557618
2080	2397249	13556383
2081	2398462	13555578
2082	2399635	13554541
2083	2400748	13553168
2084	2402079	13553025
2085	2403329	13552430
2086	2404635	13552143
2087	2405571	13549773
2088	2406765	13548857
2089	2408144	13548981
2090	2408615	13544001
2091	2409024	13538673
2092	2410304	13538242
2093	2411516	13537431
2094	2412663	13536250
2095	2413836	13535220
2096	2414931	13533751
2097	2416004	13532158
2098	2416510	13527393
2099	2417583	1352582102100	2418872	13525422
2101	2420224	13525395
2102	2421442	13524614
2103	2422697	13524041
2104	2423910	13523230
2105	2425094	13522263
2106	2425590	13517460
2107	2426793	13516595
2108	2427379	1351222102109	2428428	1351052112110	2429708	1351012112111	2430919	1350932112112	2432088	1350822112113	2433388	1350792112114	2434565	1350692112115	2435832	13506437
2116	2437203	13506504
2117	2438441	13505835
2118	2439697	13505261
2119	2441078	13505381
2120	2442359	13504946
2121	2443964	13506301
2122	2445216	13505701
2123	2446689	13506325
2124	2447880	13505390
2125	2449049	13504332
2126	2450321	13503842
2127	2451607	13503427
2128	2453024	13503731
2129	2454279	13503143
2130	2455474	13502229
2131	2456656	13501239
2132	2458034	13501328
2133	2459306	13500832
2134	2460679	13500892
2135	2462032	13500837
2136	2463164	13499572
2137	2464581	13499863
2138	2465732	13498703
2139	2467032	13498358
2140	2468139	13496950
2141	2469377	13496265
2142	2469788	13491059
2143	2471189	13491263
2144	2472713	13492139
2145	2473814	13490701
2146	2475223	13490946
2147	2476528	13490624
2148	2477816	13490208
2149	2478800	13488133
2150	2480106	13487814
2151	2481292	13486841
2152	2482469	13485816
2153	2483732	13485260
2154	2485038	13484934
2155	2486159	13483609
2156	2486680	13479031
2157	2487715	13477238
2158	2488979	13476686
2159	2489130	13470111
2160	2490230	13468677
2161	2491362	13467416
2162	2492729	13467422
2163	2494039	13467119
2164	2495292	13466513
2165	2496406	13465152
2166	2497605	13464249
2167	2498728	13462934
2168	2499343	13458890
2169	2499514	13452457
2170	2500725	13451621
2171	2502054	13451423
2172	2503262	13450570
2173	2504503	13449897
2174	2505665	13448800
2175	2506891	13448045
2176	2508367	13448628
2177	2508919	13444262
2178	2510153	13443549
2179	2511317	13442458
2180	2511801	13437734
2181	2512994	13436803
2182	2514377	13436889
2183	2515687	13436584
2184	2516842	13435446
2185	2518374	13436320
2186	2519750	13436362
2187	2520971	13435580
2188	2522269	13435205
2189	2523388	13433875
2190	2524536	13432701
2191	2525740	13431823
2192	2527178	13432189
2193	2528580	13432362
2194	2529885	13432022
2195	2531130	13431360
2196	2532340	13430512
2197	2533693	13430422
2198	2535003	13430100
2199	2535512	13425539
2200	2536844	13425333
2201	2538106	13424762
2202	2539154	13423053
2203	2540284	13421784
2204	2541568	13421328
2205	2542709	13420111
2206	2543287	13415928
2207	2544408	13414608
2208	2545500	13413138
2209	2546567	13411535
2210	2547539	13409438
2211	2548724	13408455
2212	2549841	13407121
2213	2551037	13406197
2214	2552327	13405769
2215	2553422	13404314
2216	2554735	13404008
2217	2556070	13403812
2218	2557252	13402812
2219	2557376	13396276
2220	2558661	13395817
2221	2560016	13395729
2222	2561205	13394769
2223	2562308	13393363
2224	2563522	13392533
2225	2564004	13387879
2226	2564967	13385745
2227	2566212	13385077
2228	2567384	13384033
2229	2567566	13377825
2230	2568716	13376667
2231	2570035	13376389
2232	2571185	13375229
2233	2572235	13373550
2234	2573353	13372229
2235	2574451	13370797
2236	2575591	13369588
2237	2576881	13369156
2238	2578139	13368558
2239	2579401	13367980
2240	2580469	13366396
2241	2581708	13365696
2242	2582954	13365033
2243	2584353	13365163
2244	2585483	13363896
2245	2586780	13363496
2246	2587880	13362076
2247	2589088	13361216
2248	2590389	13360834
2249	2591860	13361329
2250	2592410	13357074
2251	2593486	13355535
2252	2594628	13354331
2253	2595716	13352855
2254	2597013	13352449
2255	2598275	13351864
2256	2599305	13350090
2257	2600451	13348908
2258	2601704	13348276
2259	2602941	13347562
2260	2604340	13347674
2261	2605480	13346466
2262	2606694	13345632
2263	2607849	13344496
2264	2609210	13344412
2265	2610433	13343625
2266	2611746	13343292
2267	2613089	13343114
2268	2614453	13343045
2269	2615878	13343286
2270	2617171	13342848
2271	2618370	13341936
2272	2619552	13340932
2273	2620933	13340943
2274	2622129	13340013
2275	2622635	13335572
2276	2623842	13334697
2277	2625020	13333673
2278	2626228	13332806
2279	2627435	13331929
2280	2628571	13330693
2281	2629954	13330712
2282	2631348	13330780
2283	2632531	13329781
2284	2633841	13329429
2285	2634418	13325364
2286	2635531	13324013
2287	2636120	13320014
2288	2637339	13319200
2289	2638624	13318716
2290	2639711	13317234
2291	2640827	13315898
2292	2642121	13315464
2293	2643455	13315226
2294	2644809	13315090
2295	2646058	13314420
2296	2647541	13314929
2297	2648745	13314036
2298	2649133	13309045
2299	2650314	13308034
2300	2650872	13303898
2301	2652131	13303283
2302	2653146	13301443
2303	2654297	13300289
2304	2655516	13299470
2305	2656606	13298009
2306	2657967	13297903
2307	2659055	13296430
2308	2660362	13296052
2309	2661467	13294662
2310	2662675	13293789
2311	2663798	13292491
2312	2665050	13291836
2313	2666389	13291619
2314	2667658	13291048
2315	2668922	13290452
2316	2670010	13288977
2317	2671093	13287479
2318	2672248	13286342
2319	2673522	13285793
2320	2674653	13284535
2321	2675842	13283562
2322	2676877	13281828
2323	2678059	13280823
2324	2679324	13280230
2325	2680614	13279758
2326	2681643	13277995
2327	2682787	13276801
2328	2683933	13275618
2329	2685127	13274669
2330	2685533	13269830
2331	2686850	13269494
2332	2688126	13268949
2333	2688598	13264443
2334	2689750	13263290
2335	2691089	13263062
2336	2692318	13262291
2337	2693376	13260674
2338	2694535	13259558
2339	2695771	13258818
2340	2697015	13258117
2341	2698254	13257394
2342	2699604	13257212
2343	2700801	13256282
2344	2701860	13254671
2345	2702933	13253130
2346	2703044	13246875
2347	2704411	13246778
2348	2704620	13241010
2349	2705743	13239722
2350	2706941	13238797
2351	2708161	13237981
2352	2709395	13237234
2353	2710560	13236148
2354	2711775	13235308
2355	2713084	13234925
2356	2714432	13234728
2357	2715600	13233656
2358	2716693	13232219
2359	2717947	13231567
2360	2719251	13231154
2361	2720487	13230415
2362	2721720	13229660
2363	2722883	13228561
2364	2724262	13228512
2365	2725507	13227812
2366	2726780	13227247
2367	2727879	13225837
2368	2729064	13224847
2369	2730220	13223715
2370	2731394	13222665
2371	2732483	13221210
2372	2733549	13219641
2373	2734138	13215771
2374	2735303	13214683
2375	2736685	13214642
2376	2737893	13213764
2377	2739160	13213164
2378	2740357	13212230
2379	2741591	13211476
2380	2742038	13206927
2381	2743328	13206442
2382	2744440	13205101
2383	2745686	13204402
2384	2746927	13203679
2385	2747087	13197761
2386	2748473	13197740
2387	2749677	13196840
2388	2751042	13196712
2389	2752268	13195917
2390	2753565	13195462
2391	2754839	13194899
2392	2755899	13193306
2393	2757203	13192884
2394	2757601	13188130
2395	2758799	13187200
2396	2760023	13186396
2397	2761283	13185762
2398	2762536	13185096
2399	2763887	13184896
2400	2765120	13184132
2401	2765621	13179879
2402	2766720	13178479
2403	2767951	13177705
2404	2769127	13176672
2405	2770440	13176288
2406	2771635	13175342
2407	2772799	13174251
2408	2773890	13172814
2409	2774986	13171400
2410	2776043	13169800
2411	2777073	13168072
2412	2778448	13167980
2413	2778883	13163436
2414	2780140	13162785
2415	2781301	13161682
2416	2782429	13160421
2417	2783677	13159724
2418	2784818	13158524
2419	2785973	13157391
2420	2787236	13156771
2421	2788244	13154942
2422	2789515	13154356
2423	2790699	13153361
2424	2790835	13147425
2425	2791903	13145881
2426	2793094	13144921
2427	2794170	13143421
2428	2794580	13138787
2429	2795644	13137228
2430	2796940	13136760
2431	2798180	13136031
2432	2798309	13130084
2433	2799622	13129702
2434	2800842	13128875
2435	2802171	13128563
2436	2803486	13128185
2437	2804790	13127752
2438	2806230	13127960
2439	2806406	13122251
2440	2807489	13120784
2441	2808554	13119238
2442	2809800	13118535
2443	2811073	13117961
2444	2812279	13117071
2445	2812784	13112909
2446	2813303	13108823
2447	2814454	13107678
2448	2815482	13105959
2449	2816659	13104940
2450	2817737	13103456
2451	2819062	13103122
2452	2820387	13102785
2453	2821550	13101696
2454	2822014	13097364
2455	2823128	13096050
2456	2823620	13091855
2457	2824786	13090782
2458	2825983	13089854
2459	2827087	13088497
2460	2828425	13088217
2461	2829551	13086964
2462	2830084	13082965
2463	2831373	13082462
2464	2832636	13081838
2465	2833748	13080516
2466	2835085	13080235
2467	2836339	13079572
2468	2837420	13078104
2469	2838662	13077383
24702470	2839263	1307324712471	2840392	1307224722472	2841590	1307124732473	2843002	1307124742474	2844202	1307024752475	2845436	1306924762476	2846696	1306924772477	2848079	1306924782478	2849304	1306824792479	2850267	1306624802480	2851490	130652481	2852728	13064855
2482	2853877	13063702
2483	2855079	13062791
2484	2856556	13063142
24852485	2857650	1306124862486	2859024	1306124872487	2860428	1306124882488	2861860	13061767
2489	2863386	13062332
2490	2864645	13061678
2491	2865783	13060474
2492	2866943	13059370
2493	2868228	13058833
	2866887	13046348
2495	2868047	13045249
6	2866320	13031023
2497	2867771	13031255
2498	2868902	13030030
