iter	Passed	Remaining
9767	36651	31289
9768	36654	31285
9769	36657	31280
9770	36661	31277
9771	36666	31274
9772	36670	31271
9773	36674	31267
9774	36677	31263
9775	36681	31259
9776	36686	31256
9777	36690	31253
9778	36694	31250
9779	36698	31246
9780	36702	31242
9781	36706	31239
9782	36711	31236
9783	36714	31232
9784	36718	31228
9785	36723	31225
9786	36727	31222
9787	36731	31219
9788	36735	31215
9789	36739	31211
9790	36742	31207
9791	36746	31203
9792	36750	31199
9793	36754	31196
9794	36759	31193
9795	36764	31191
9796	36769	31188
9797	36774	31185
9798	36777	31181
9799	36781	31177
9800	36784	31173
9801	36787	31169
9802	36791	31165
9803	36794	31161
9804	36798	31157
9805	36802	31153
9806	36807	31151
9807	36811	31147
9808	36815	31144
9809	36820	31141
9810	36824	31137
9811	36828	31134
9812	36832	31131
9813	36836	31127
9814	36840	31124
9815	36844	31120
9816	36847	31116
9817	36851	31112
9818	36855	31108
9819	36859	31105
9820	36863	31101
9821	36866	31097
9822	36870	31093
9823	36873	31089
9824	36877	31085
9825	36880	31081
9826	36884	31077
9827	36887	31073
9828	36891	31069
9829	36894	31066
9830	36898	31062
9831	36902	31058
9832	36908	31056
9833	36911	31052
9834	36916	31049
9835	36922	31047
9836	36926	31043
9837	36929	31039
9838	36933	31036
9839	36937	31032
9840	36940	31028
9841	36944	31024
9842	36948	31021
9843	36951	31016
9844	36954	31012
9845	36958	31008
9846	36962	31005
9847	36966	31002
9848	36970	30998
9849	36973	30994
9850	36977	30990
9851	36981	30986
9852	36985	30983
9853	36990	30980
9854	36993	30976
9855	36997	30972
9856	37001	30968
9857	37005	30965
9858	37009	30962
9859	37013	30958
9860	37017	30955
9861	37021	30951
9862	37025	30948
9863	37029	30944
9864	37033	30940
9865	37037	30937
9866	37041	30933
9867	37044	30929
9868	37047	30925
9869	37052	30922
9870	37057	30919
9871	37060	30915
9872	37063	30911
9873	37067	30906
9874	37070	30903
9875	37074	30898
9876	37079	30896
9877	37083	30893
9878	37087	30889
9879	37092	30886
9880	37096	30882
9881	37099	30879
9882	37103	30875
9883	37106	30871
9884	37110	30867
9885	37113	30862
9886	37117	30859
9887	37121	30855
9888	37125	30852
9889	37128	30847
9890	37132	30844
9891	37135	30839
9892	37139	30836
9893	37142	30831
9894	37146	30828
9895	37149	30824
9896	37154	30821
9897	37157	30817
9898	37163	30815
9899	37169	30813
9900	37173	30809
9901	37177	30806
9902	37180	30801
9903	37184	30798
9904	37188	30794
9905	37191	30790
9906	37194	30785
9907	37198	30782
9908	37202	30778
9909	37205	30774
9910	37209	30770
9911	37213	30767
9912	37217	30763
9913	37222	30761
9914	37227	30758
9915	37230	30754
9916	37235	30750
9917	37238	30747
9918	37242	30742
9919	37245	30738
9920	37249	30735
9921	37253	30731
9922	37257	30727
9923	37260	30724
9924	37265	30721
9925	37269	30717
9926	37273	30713
9927	37276	30709
9928	37280	30705
9929	37283	30701
9930	37286	30697
9931	37290	30693
9932	37293	30689
9933	37297	30685
9934	37300	30681
9935	37304	30677
9936	37307	30673
9937	37311	30669
9938	37314	30665
9939	37318	30661
9940	37321	30657
9941	37324	30653
9942	37327	30649
9943	37330	30644
9944	37333	30640
9945	37338	30637
9946	37341	30633
9947	37345	30629
9948	37348	30625
9949	37352	30621
9950	37356	30617
9951	37359	30613
9952	37363	30610
9953	37367	30606
9954	37371	30602
9955	37375	30599
9956	37379	30595
9957	37382	30591
9958	37386	30588
9959	37391	30585
9960	37394	30581
9961	37398	30577
9962	37402	30574
9963	37405	30569
9964	37409	30566
9965	37413	30562
9966	37417	30558
9967	37420	30554
9968	37423	30549
9969	37426	30545
9970	37430	30542
9971	37434	30538
9972	37438	30534
9973	37442	30531
9974	37445	30527
9975	37449	30523
9976	37453	30520
9977	37458	30516
9978	37462	30513
9979	37466	30510
9980	37471	30507
9981	37480	30508
9982	37485	30504
9983	37489	30501
9984	37493	30498
9985	37497	30494
9986	37500	30490
9987	37504	30486
9988	37507	30482
9989	37510	30477
9990	37514	30473
9991	37517	30469
9992	37520	30465
9993	37528	30465
9994	37531	30461
9995	37535	30457
9996	37538	30452
9997	37542	30449
9998	37546	30445
9999	37549	30441
10000	37554	30438
10001	37559	30435
10002	37563	30432
10003	37567	30428
10004	37572	30426
10005	37575	30421
10006	37579	30417
10007	37582	30413
10008	37585	30409
10009	37589	30405
10010	37592	30401
10011	37596	30397
10012	37600	30394
10013	37606	30392
10014	37610	30388
10015	37614	30385
10016	37618	30381
10017	37621	30376
10018	37624	30373
10019	37628	30369
10020	37633	30366
10021	37637	30363
10022	37640	30359
10023	37644	30355
10024	37647	30351
10025	37651	30347
10026	37655	30343
10027	37659	30340
10028	37664	30337
10029	37669	30334
10030	37673	30331
10031	37677	30327
10032	37681	30323
10033	37684	30319
10034	37688	30315
10035	37692	30312
10036	37695	30308
10037	37698	30304
10038	37703	30300
10039	37706	30296
10040	37709	30292
10041	37713	30288
10042	37717	30285
10043	37723	30282
10044	37726	30279
10045	37729	30274
10046	37733	30271
10047	37737	30267
10048	37741	30263
10049	37744	30259
10050	37748	30255
10051	37751	30251
10052	37755	30247
10053	37759	30244
10054	37763	30240
10055	37767	30236
10056	37771	30233
10057	37774	30229
10058	37777	30225
10059	37782	30222
10060	37786	30218
10061	37790	30214
10062	37793	30210
10063	37797	30206
10064	37800	30202
10065	37803	30198
10066	37806	30194
10067	37809	30189
10068	37812	30185
10069	37816	30181
10070	37820	30178
10071	37824	30174
10072	37828	30171
10073	37832	30167
10074	37835	30163
10075	37840	30160
10076	37843	30156
10077	37847	30152
10078	37852	30149
10079	37856	30145
10080	37859	30141
10081	37862	30137
10082	37866	30133
10083	37869	30129
10084	37873	30125
10085	37876	30121
10086	37881	30118
10087	37884	30114
10088	37887	30110
10089	37890	30106
10090	37895	30102
10091	37898	30098
10092	37901	30094
10093	37905	30090
10094	37909	30086
10095	37914	30084
10096	37917	30080
10097	37922	30077
10098	37925	30073
10099	37928	30068
10100	37932	30064
10101	37935	30060
10102	37939	30056
10103	37942	30052
10104	37945	30048
10105	37949	30045
10106	37952	30040
10107	37955	30036
10108	37958	30032
10109	37962	30028
10110	37964	30023
10111	37968	30019
10112	37971	30015
10113	37975	30011
10114	37978	30007
10115	37982	30003
10116	37984	29998
10117	37988	29994
10118	37991	29990
10119	37995	29987
10120	38000	29984
10121	38003	29980
10122	38007	29976
10123	38010	29972
10124	38014	29968
10125	38017	29964
10126	38020	29959
10127	38024	29956
10128	38028	29952
10129	38031	29948
10130	38034	29944
10131	38038	29940
10132	38041	29936
10133	38045	29932
10134	38048	29928
10135	38051	29923
10136	38054	29919
10137	38057	29915
10138	38061	29911
10139	38064	29907
10140	38067	29903
10141	38071	29899
10142	38074	29894
10143	38077	29890
10144	38083	29888
10145	38087	29885
10146	38092	29882
10147	38095	29877
10148	38098	29873
10149	38102	29869
10150	38106	29866
10151	38110	29862
10152	38114	29859
10153	38118	29855
10154	38121	29851
10155	38124	29847
10156	38128	29843
10157	38132	29839
10158	38135	29835
10159	38139	29832
10160	38142	29827
10161	38146	29824
10162	38149	29820
10163	38153	29815
10164	38156	29812
10165	38160	29808
10166	38168	29807
10167	38171	29803
10168	38175	29799
10169	38182	29798
10170	38186	29795
10171	38192	29792
10172	38195	29789
10173	38199	29785
10174	38202	29781
10175	38206	29777
10176	38209	29773
10177	38213	29769
10178	38216	29765
10179	38220	29761
10180	38223	29757
10181	38227	29753
10182	38231	29750
10183	38235	29746
10184	38238	29742
10185	38242	29738
10186	38246	29735
10187	38250	29731
10188	38256	29729
10189	38259	29725
10190	38263	29721
10191	38267	29718
10192	38270	29713
10193	38273	29709
10194	38277	29705
10195	38280	29701
10196	38285	29699
10197	38289	29695
10198	38292	29690
10199	38296	29687
10200	38300	29683
10201	38304	29679
10202	38307	29675
10203	38310	29671
10204	38314	29667
10205	38317	29663
10206	38321	29659
10207	38325	29656
10208	38329	29653
10209	38333	29649
10210	38336	29645
10211	38340	29641
10212	38345	29638
10213	38348	29634
10214	38352	29630
10215	38356	29626
10216	38360	29623
10217	38363	29619
10218	38367	29615
10219	38370	29611
10220	38374	29607
10221	38378	29603
10222	38381	29599
10223	38385	29596
10224	38389	29592
10225	38393	29589
10226	38399	29587
10227	38405	29584
10228	38408	29581
10229	38413	29577
10230	38416	29573
10231	38420	29570
10232	38423	29565
10233	38428	29562
10234	38432	29559
10235	38435	29555
10236	38439	29551
10237	38443	29547
10238	38447	29544
10239	38451	29540
10240	38455	29536
10241	38459	29533
10242	38463	29529
10243	38466	29525
10244	38470	29522
10245	38473	29518
10246	38477	29513
10247	38480	29510
10248	38485	29507
10249	38489	29503
10250	38492	29499
10251	38496	29495
10252	38501	29493
10253	38505	29489
10254	38510	29486
10255	38514	29483
10256	38519	29480
10257	38522	29476
10258	38526	29472
10259	38530	29468
10260	38533	29464
10261	38537	29460
10262	38540	29456
10263	38544	29452
10264	38547	29448
10265	38551	29444
10266	38554	29440
10267	38557	29436
10268	38560	29432
10269	38563	29427
10270	38567	29424
10271	38570	29419
10272	38573	29415
10273	38576	29411
10274	38579	29407
10275	38583	29403
10276	38586	29398
10277	38589	29394
10278	38592	29390
10279	38595	29386
10280	38598	29381
10281	38602	29378
10282	38606	29374
10283	38609	29370
10284	38612	29365
10285	38615	29361
10286	38618	29357
10287	38622	29353
10288	38625	29349
10289	38628	29345
10290	38632	29341
10291	38636	29337
10292	38639	29333
10293	38642	29329
10294	38645	29325
10295	38648	29320
10296	38651	29316
10297	38654	29311
10298	38657	29307
10299	38661	29303
10300	38665	29299
10301	38668	29296
10302	38673	29292
10303	38677	29289
10304	38681	29285
10305	38684	29281
10306	38687	29277
10307	38691	29273
10308	38696	29270
10309	38699	29267
10310	38703	29263
10311	38707	29259
10312	38711	29255
10313	38715	29252
10314	38718	29248
10315	38721	29243
10316	38724	29239
10317	38729	29236
10318	38734	29233
10319	38737	29229
10320	38741	29225
10321	38745	29222
10322	38748	29218
10323	38752	29214
10324	38755	29210
10325	38758	29206
10326	38762	29202
10327	38766	29198
10328	38770	29194
10329	38774	29191
10330	38778	29187
10331	38781	29183
10332	38784	29179
10333	38788	29176
10334	38793	29173
10335	38797	29169
10336	38801	29165
10337	38806	29162
10338	38809	29159
10339	38813	29155
10340	38817	29151
10341	38821	29147
10342	38825	29144
10343	38829	29141
10344	38833	29137
10345	38838	29134
10346	38842	29131
10347	38846	29127
10348	38850	29123
10349	38853	29119
10350	38857	29115
10351	38862	29113
10352	38866	29109
10353	38870	29105
10354	38874	29102
10355	38879	29099
10356	38883	29096
10357	38886	29091
10358	38890	29087
10359	38893	29083
10360	38897	29080
10361	38901	29076
10362	38904	29072
10363	38910	29070
10364	38913	29066
10365	38917	29062
10366	38921	29058
10367	38924	29054
10368	38928	29051
10369	38931	29046
10370	38935	29042
10371	38939	29039
10372	38943	29035
10373	38946	29031
10374	38950	29028
10375	38954	29024
10376	38957	29020
10377	38961	29016
10378	38965	29012
10379	38968	29008
10380	38971	29004
10381	38974	29000
10382	38978	28996
10383	38981	28992
10384	38984	28987
10385	38988	28983
10386	38991	28979
10387	38994	28975
10388	38998	28972
10389	39002	28968
10390	39005	28964
10391	39009	28960
10392	39012	28956
10393	39015	28952
10394	39019	28948
10395	39022	28943
10396	39025	28939
10397	39028	28935
10398	39031	28931
10399	39036	28927
10400	39039	28923
10401	39042	28919
10402	39046	28915
10403	39049	28912
10404	39052	28907
10405	39055	28903
10406	39059	28899
10407	39063	28896
10408	39066	28891
10409	39070	28887
10410	39073	28883
10411	39077	28880
10412	39080	28875
10413	39084	28872
10414	39089	28869
10415	39092	28865
10416	39096	28861
10417	39101	28858
10418	39106	28855
10419	39110	28852
10420	39113	28848
10421	39116	28844
10422	39121	28841
10423	39124	28836
10424	39128	28833
10425	39131	28828
10426	39134	28824
10427	39138	28820
10428	39140	28816
10429	39144	28812
10430	39147	28808
10431	39150	28803
10432	39153	28799
10433	39156	28795
10434	39160	28791
10435	39163	28787
10436	39167	28783
10437	39170	28779
10438	39173	28775
10439	39177	28771
10440	39181	28767
10441	39186	28764
10442	39189	28760
10443	39192	28756
10444	39196	28752
10445	39199	28748
10446	39202	28744
10447	39205	28739
10448	39208	28735
10449	39211	28731
10450	39215	28728
10451	39219	28723
10452	39222	28719
10453	39225	28715
10454	39230	28712
10455	39233	28708
10456	39238	28705
10457	39244	28703
10458	39247	28699
10459	39250	28694
10460	39253	28690
10461	39256	28686
10462	39261	28683
10463	39264	28678
10464	39267	28674
10465	39270	28670
10466	39273	28666
10467	39277	28662
10468	39281	28659
10469	39284	28654
10470	39287	28650
10471	39291	28647
10472	39295	28643
10473	39298	28638
10474	39301	28634
10475	39305	28630
10476	39307	28626
10477	39311	28622
10478	39315	28618
10479	39318	28614
10480	39321	28610
10481	39325	28607
10482	39329	28603
10483	39332	28599
10484	39336	28595
10485	39339	28591
10486	39343	28587
10487	39346	28583
10488	39349	28579
10489	39353	28575
10490	39356	28571
10491	39359	28566
10492	39363	28563
10493	39366	28558
10494	39369	28554
10495	39372	28550
10496	39377	28547
10497	39380	28543
10498	39384	28539
10499	39388	28536
10500	39393	28533
10501	39398	28530
10502	39401	28526
10503	39405	28522
10504	39408	28518
10505	39412	28514
10506	39416	28511
10507	39420	28507
10508	39424	28503
10509	39427	28499
10510	39431	28496
10511	39435	28492
10512	39438	28488
10513	39442	28484
10514	39445	28480
10515	39450	28477
10516	39454	28473
10517	39458	28470
10518	39462	28467
10519	39466	28463
10520	39470	28459
10521	39474	28456
10522	39478	28452
10523	39482	28448
10524	39487	28446
10525	39491	28442
10526	39494	28438
10527	39499	28435
10528	39504	28432
10529	39506	28427
10530	39510	28423
10531	39513	28419
10532	39517	28415
10533	39520	28411
10534	39524	28407
10535	39528	28404
10536	39531	28399
10537	39534	28396
10538	39537	28391
10539	39540	28387
10540	39544	28383
10541	39547	28379
10542	39550	28375
10543	39554	28371
10544	39559	28368
10545	39562	28364
10546	39566	28360
10547	39569	28356
10548	39573	28353
10549	39578	28349
10550	39581	28346
10551	39585	28342
10552	39589	28338
10553	39593	28335
10554	39596	28331
10555	39600	28327
10556	39604	28323
10557	39607	28319
10558	39611	28315
10559	39615	28312
10560	39619	28309
10561	39624	28305
10562	39627	28301
10563	39630	28297
10564	39634	28294
10565	39638	28290
10566	39642	28286
10567	39645	28282
10568	39649	28278
10569	39653	28275
10570	39657	28271
10571	39661	28267
10572	39664	28263
10573	39667	28259
10574	39671	28255
10575	39676	28252
10576	39679	28248
10577	39683	28244
10578	39686	28241
10579	39691	28238
10580	39695	28234
10581	39699	28230
10582	39702	28226
10583	39705	28222
10584	39709	28218
10585	39712	28214
10586	39717	28211
10587	39720	28207
10588	39723	28203
10589	39727	28199
10590	39731	28196
10591	39734	28191
10592	39738	28187
10593	39742	28184
10594	39746	28180
10595	39750	28177
10596	39754	28173
10597	39757	28169
10598	39760	28165
10599	39765	28162
10600	39768	28157
10601	39772	28154
10602	39777	28151
10603	39781	28147
10604	39784	28143
10605	39787	28139
10606	39792	28136
10607	39797	28133
10608	39800	28129
10609	39804	28125
10610	39807	28121
10611	39811	28117
10612	39814	28113
10613	39821	28111
10614	39824	28107
10615	39829	28105
10616	39833	28101
10617	39837	28097
10618	39840	28093
10619	39844	28089
10620	39848	28086
10621	39851	28082
10622	39855	28078
10623	39858	28074
10624	39862	28070
10625	39866	28066
10626	39869	28062
10627	39872	28058
10628	39876	28054
10629	39879	28050
10630	39883	28046
10631	39887	28043
10632	39890	28039
10633	39893	28035
10634	39897	28031
10635	39900	28027
10636	39904	28023
10637	39907	28019
10638	39911	28015
10639	39914	28011
10640	39917	28007
10641	39920	28003
10642	39924	27999
10643	39927	27994
10644	39930	27991
10645	39934	27987
10646	39937	27983
10647	39941	27978
10648	39944	27974
10649	39947	27970
10650	39950	27966
10651	39954	27963
10652	39958	27959
10653	39961	27955
10654	39965	27951
10655	39969	27948
10656	39973	27944
10657	39976	27939
10658	39979	27936
10659	39984	27932
10660	39988	27929
10661	39991	27925
10662	39995	27921
10663	39998	27917
10664	40001	27913
10665	40006	27910
10666	40009	27906
10667	40013	27901
10668	40016	27898
10669	40020	27894
10670	40023	27890
10671	40027	27886
10672	40031	27883
10673	40035	27879
10674	40039	27875
10675	40043	27872
10676	40047	27868
10677	40052	27865
10678	40055	27861
10679	40059	27857
10680	40063	27854
10681	40066	27850
10682	40070	27846
10683	40076	27844
10684	40079	27840
10685	40083	27836
10686	40087	27832
10687	40090	27828
10688	40094	27824
10689	40098	27821
10690	40102	27817
10691	40105	27813
10692	40109	27810
10693	40114	27806
10694	40117	27802
10695	40121	27798
10696	40124	27794
10697	40128	27791
10698	40131	27787
10699	40136	27783
10700	40139	27780
10701	40142	27775
10702	40146	27772
10703	40150	27768
10704	40154	27764
10705	40158	27761
10706	40162	27758
10707	40166	27754
10708	40169	27750
10709	40173	27746
10710	40176	27742
10711	40181	27738
10712	40185	27735
10713	40188	27731
10714	40193	27728
10715	40196	27724
10716	40199	27720
10717	40203	27716
10718	40206	27712
10719	40209	27708
10720	40214	27704
10721	40217	27700
10722	40222	27697
10723	40225	27693
10724	40229	27689
10725	40233	27686
10726	40236	27682
10727	40241	27679
10728	40245	27675
10729	40248	27671
10730	40252	27668
10731	40256	27664
10732	40260	27660
10733	40263	27656
10734	40266	27652
10735	40270	27648
10736	40274	27644
10737	40278	27641
10738	40281	27637
10739	40285	27633
10740	40289	27629
10741	40292	27625
10742	40297	27622
10743	40301	27619
10744	40304	27615
10745	40308	27610
10746	40311	27607
10747	40315	27603
10748	40318	27599
10749	40321	27595
10750	40325	27591
10751	40329	27588
10752	40334	27584
10753	40338	27581
10754	40341	27577
10755	40345	27573
10756	40349	27569
10757	40352	27565
10758	40355	27561
10759	40358	27557
10760	40362	27553
10761	40366	27549
10762	40370	27546
10763	40373	27542
10764	40378	27539
10765	40381	27535
10766	40385	27531
10767	40388	27526
10768	40391	27522
10769	40394	27518
10770	40399	27515
10771	40402	27511
10772	40406	27507
10773	40409	27503
10774	40413	27499
10775	40416	27495
10776	40419	27491
10777	40423	27487
10778	40426	27483
10779	40430	27480
10780	40433	27475
10781	40437	27472
10782	40440	27468
10783	40445	27465
10784	40449	27461
10785	40452	27457
10786	40456	27453
10787	40460	27450
10788	40464	27446
10789	40467	27442
10790	40471	27438
10791	40475	27434
10792	40479	27431
10793	40483	27427
10794	40487	27423
10795	40490	27420
10796	40494	27416
10797	40497	27412
10798	40501	27408
10799	40505	27404
10800	40509	27401
10801	40513	27397
10802	40516	27393
10803	40521	27390
10804	40525	27387
10805	40529	27383
10806	40532	27379
10807	40536	27375
10808	40540	27371
10809	40543	27367
10810	40547	27364
10811	40552	27361
10812	40556	27357
10813	40559	27353
10814	40562	27349
10815	40566	27345
10816	40569	27341
10817	40574	27338
10818	40578	27335
10819	40584	27332
10820	40588	27328
10821	40591	27324
10822	40594	27320
10823	40597	27316
10824	40600	27312
10825	40604	27308
10826	40608	27304
10827	40611	27300
10828	40615	27296
10829	40619	27293
10830	40622	27289
10831	40625	27285
10832	40629	27281
10833	40633	27277
10834	40636	27273
10835	40640	27269
10836	40644	27266
10837	40647	27262
10838	40651	27258
10839	40654	27254
10840	40658	27250
10841	40662	27247
10842	40666	27243
10843	40670	27239
10844	40674	27236
10845	40677	27231
10846	40681	27228
10847	40685	27224
10848	40689	27221
10849	40692	27217
10850	40696	27213
10851	40700	27209
10852	40703	27205
10853	40706	27201
10854	40710	27197
10855	40714	27193
10856	40717	27189
10857	40720	27185
10858	40724	27182
10859	40728	27178
10860	40731	27174
10861	40736	27171
10862	40740	27167
10863	40743	27163
10864	40746	27159
10865	40749	27155
10866	40752	27150
10867	40756	27147
10868	40761	27144
10869	40764	27140
10870	40768	27136
10871	40771	27132
10872	40775	27128
10873	40779	27124
10874	40782	27121
10875	40786	27117
10876	40790	27113
10877	40794	27110
10878	40799	27106
10879	40802	27102
10880	40806	27099
10881	40809	27095
10882	40813	27091
10883	40816	27087
10884	40820	27083
10885	40823	27079
10886	40827	27075
10887	40830	27071
10888	40833	27067
10889	40838	27064
10890	40841	27060
10891	40845	27056
10892	40849	27053
10893	40853	27049
10894	40858	27046
10895	40862	27043
10896	40866	27039
10897	40869	27034
10898	40873	27031
10899	40876	27027
10900	40881	27024
10901	40884	27020
10902	40887	27016
10903	40891	27012
10904	40895	27008
10905	40898	27004
10906	40901	27000
10907	40904	26995
10908	40907	26991
10909	40910	26987
10910	40914	26983
10911	40917	26979
10912	40921	26975
10913	40924	26971
10914	40927	26967
10915	40931	26964
10916	40935	26960
10917	40938	26956
10918	40941	26951
10919	40944	26947
10920	40947	26943
10921	40950	26939
10922	40953	26934
10923	40956	26930
10924	40960	26926
10925	40963	26922
10926	40966	26918
10927	40969	26914
10928	40972	26910
10929	40977	26906
10930	40980	26902
10931	40983	26898
10932	40986	26894
10933	40989	26890
10934	40992	26886
10935	40995	26881
10936	40999	26877
10937	41002	26873
10938	41005	26869
10939	41009	26865
10940	41013	26862
10941	41016	26858
10942	41020	26854
10943	41023	26850
10944	41027	26846
10945	41032	26843
10946	41035	26839
10947	41039	26835
10948	41042	26831
10949	41045	26827
10950	41048	26823
10951	41052	26819
10952	41056	26816
10953	41060	26812
10954	41063	26808
10955	41068	26805
10956	41072	26801
10957	41075	26797
10958	41079	26794
10959	41083	26790
10960	41087	26786
10961	41090	26782
10962	41094	26778
10963	41097	26774
10964	41100	26770
10965	41104	26767
10966	41108	26763
10967	41113	26760
10968	41119	26758
10969	41122	26754
10970	41126	26750
10971	41129	26746
10972	41133	26742
10973	41137	26738
10974	41140	26735
10975	41144	26731
10976	41148	26727
10977	41151	26723
10978	41154	26719
10979	41158	26715
10980	41164	26713
10981	41168	26709
10982	41171	26705
10983	41175	26701
10984	41178	26697
10985	41182	26694
10986	41186	26690
10987	41189	26686
10988	41194	26682
10989	41198	26679
10990	41201	26675
10991	41205	26671
10992	41209	26668
10993	41213	26664
10994	41217	26660
10995	41221	26657
10996	41224	26653
10997	41228	26649
10998	41232	26646
10999	41236	26642
11000	41242	26639
11001	41247	26637
11002	41251	26633
11003	41254	26629
11004	41257	26625
11005	41261	26621
11006	41266	26618
11007	41269	26614
11008	41273	26610
11009	41276	26606
11010	41280	26602
11011	41284	26599
11012	41288	26595
11013	41291	26591
11014	41294	26587
11015	41298	26583
11016	41301	26579
11017	41304	26575
11018	41307	26571
11019	41311	26567
11020	41315	26563
11021	41319	26560
11022	41322	26556
11023	41325	26552
11024	41328	26547
11025	41333	26544
11026	41336	26540
11027	41339	26536
11028	41343	26532
11029	41346	26528
11030	41349	26524
11031	41353	26520
11032	41356	26516
11033	41360	26512
11034	41364	26509
11035	41368	26505
11036	41371	26501
11037	41374	26497
11038	41377	26493
11039	41381	26489
11040	41384	26485
11041	41387	26481
11042	41391	26477
11043	41395	26473
11044	41399	26470
11045	41402	26466
11046	41406	26462
11047	41409	26458
11048	41413	26454
11049	41417	26451
11050	41421	26447
11051	41424	26443
11052	41428	26439
11053	41431	26435
11054	41435	26431
11055	41438	26427
11056	41442	26423
11057	41446	26420
11058	41451	26417
11059	41454	26413
11060	41457	26409
11061	41461	26405
11062	41465	26401
11063	41468	26397
11064	41471	26393
11065	41475	26389
11066	41480	26386
11067	41485	26383
11068	41489	26380
11069	41492	26375
11070	41495	26371
11071	41498	26367
11072	41501	26363
11073	41504	26359
11074	41508	26355
11075	41511	26351
11076	41514	26347
11077	41518	26343
11078	41521	26339
11079	41524	26335
11080	41528	26331
11081	41531	26327
11082	41535	26323
11083	41538	26319
11084	41542	26315
11085	41545	26311
11086	41549	26308
11087	41553	26304
11088	41557	26300
11089	41561	26297
11090	41564	26293
11091	41568	26289
11092	41572	26285
11093	41575	26281
11094	41578	26277
11095	41582	26273
11096	41585	26269
11097	41589	26265
11098	41592	26262
11099	41596	26258
11100	41600	26254
11101	41604	26250
11102	41608	26247
11103	41613	26244
11104	41618	26241
11105	41622	26237
11106	41625	26233
11107	41629	26230
11108	41633	26226
11109	41636	26222
11110	41639	26218
11111	41642	26213
11112	41645	26209
11113	41648	26205
11114	41651	26201
11115	41654	26197
11116	41658	26193
11117	41661	26189
11118	41665	26185
11119	41669	26182
11120	41673	26178
11121	41677	26174
11122	41681	26171
11123	41684	26167
11124	41688	26163
11125	41692	26160
11126	41699	26158
11127	41704	26155
11128	41708	26151
11129	41712	26147
11130	41716	26144
11131	41719	26140
11132	41722	26135
11133	41726	26132
11134	41730	26128
11135	41734	26125
11136	41738	26121
11137	41741	26117
11138	41746	26114
11139	41750	26111
11140	41754	26107
11141	41757	26103
11142	41761	26099
11143	41765	26095
11144	41768	26091
11145	41772	26087
11146	41775	26083
11147	41779	26080
11148	41782	26076
11149	41786	26072
11150	41789	26068
11151	41793	26065
11152	41797	26060
11153	41800	26057
11154	41804	26053
11155	41807	26049
11156	41810	26045
11157	41814	26041
11158	41816	26036
11159	41819	26032
11160	41823	26028
11161	41827	26025
11162	41831	26021
11163	41834	26017
11164	41837	26013
11165	41840	26008
11166	41843	26004
11167	41846	26000
11168	41850	25996
11169	41854	25993
11170	41857	25988
11171	41860	25985
11172	41864	25981
11173	41869	25978
11174	41873	25974
11175	41878	25971
11176	41881	25967
11177	41885	25963
11178	41888	25959
11179	41893	25956
11180	41898	25953
11181	41902	25950
11182	41905	25946
11183	41908	25941
11184	41912	25938
11185	41917	25935
11186	41920	25931
11187	41924	25927
11188	41928	25923
11189	41930	25919
11190	41934	25915
11191	41938	25911
11192	41940	25907
11193	41943	25902
11194	41947	25899
11195	41951	25895
11196	41955	25891
11197	41959	25888
11198	41962	25884
11199	41966	25880
11200	41970	25877
11201	41974	25873
11202	41977	25869
11203	41981	25865
11204	41984	25861
11205	41987	25857
11206	41991	25853
11207	41995	25849
11208	41998	25845
11209	42001	25841
11210	42004	25837
11211	42008	25833
11212	42011	25829
11213	42015	25825
11214	42019	25822
11215	42022	25818
11216	42025	25814
11217	42029	25810
11218	42032	25806
11219	42036	25802
11220	42039	25798
11221	42042	25794
11222	42046	25790
11223	42049	25786
11224	42052	25782
11225	42055	25778
11226	42059	25774
11227	42062	25770
11228	42066	25766
11229	42070	25762
11230	42074	25759
11231	42077	25755
11232	42081	25751
11233	42085	25748
11234	42088	25744
11235	42093	25740
11236	42096	25736
11237	42100	25732
11238	42103	25729
11239	42106	25724
11240	42110	25720
11241	42113	25716
11242	42117	25713
11243	42121	25709
11244	42125	25705
11245	42128	25702
11246	42133	25698
11247	42137	25695
11248	42140	25691
11249	42143	25687
11250	42147	25683
11251	42150	25679
11252	42153	25675
11253	42157	25671
11254	42160	25666
11255	42163	25662
11256	42166	25658
11257	42169	25654
11258	42172	25650
11259	42175	25646
11260	42179	25642
11261	42182	25638
11262	42186	25634
11263	42190	25630
11264	42193	25626
11265	42197	25623
11266	42201	25619
11267	42204	25615
11268	42208	25611
11269	42212	25608
11270	42216	25604
11271	42219	25600
11272	42222	25596
11273	42226	25592
11274	42229	25588
11275	42232	25584
11276	42235	25580
11277	42239	25576
11278	42242	25572
11279	42246	25568
11280	42249	25564
11281	42253	25560
11282	42256	25557
11283	42259	25552
11284	42264	25549
11285	42268	25546
11286	42271	25541
11287	42275	25538
11288	42278	25534
11289	42282	25530
11290	42285	25526
11291	42289	25522
11292	42292	25518
11293	42296	25515
11294	42300	25511
11295	42304	25507
11296	42308	25504
11297	42311	25499
11298	42314	25495
11299	42317	25491
11300	42321	25487
11301	42324	25483
11302	42328	25479
11303	42331	25476
11304	42335	25472
11305	42339	25468
11306	42342	25464
11307	42345	25460
11308	42350	25457
11309	42354	25453
11310	42359	25451
11311	42362	25446
11312	42366	25443
11313	42370	25439
11314	42374	25435
11315	42377	25431
11316	42381	25428
11317	42384	25424
11318	42388	25420
11319	42392	25416
11320	42396	25413
